seed,update,fp32_native_ce,bf16_native_ce,bf16_minus_fp32_ce
7500,334,2.345275640487671,2.352306842803955,0.00703120231628418
7500,335,2.341057300567627,2.353847026824951,0.012789726257324219
7500,336,2.348637819290161,2.338374614715576,-0.010263204574584961
7500,337,2.3493003845214844,2.340884208679199,-0.008416175842285156
7500,338,2.3221335411071777,2.3087565898895264,-0.013376951217651367
7500,339,2.330502986907959,2.354522228240967,0.024019241333007812
7500,340,2.338813066482544,2.328871726989746,-0.009941339492797852
7500,341,2.339710235595703,2.3346381187438965,-0.005072116851806641
7500,342,2.3389251232147217,2.350790500640869,0.011865377426147461
7500,343,2.304191827774048,2.3146798610687256,0.010488033294677734
7500,344,2.339278221130371,2.3238422870635986,-0.015435934066772461
7500,345,2.3255679607391357,2.315474510192871,-0.010093450546264648
7500,346,2.3378238677978516,2.324066638946533,-0.01375722885131836
7500,347,2.336965560913086,2.334597587585449,-0.0023679733276367188
7500,348,2.305449962615967,2.3142590522766113,0.008809089660644531
7500,349,2.3177852630615234,2.3319711685180664,0.014185905456542969
7500,350,2.311016321182251,2.311805486679077,0.0007891654968261719
7500,351,2.316136360168457,2.3217291831970215,0.005592823028564453
7500,352,2.318633794784546,2.308091640472412,-0.010542154312133789
7500,353,2.3116567134857178,2.310403823852539,-0.001252889633178711
7500,354,2.3560194969177246,2.341513156890869,-0.014506340026855469
7500,355,2.323024034500122,2.3076937198638916,-0.015330314636230469
7500,356,2.306596279144287,2.3109402656555176,0.004343986511230469
7500,357,2.3088786602020264,2.3098790645599365,0.0010004043579101562
7500,358,2.3082275390625,2.296712875366211,-0.011514663696289062
7500,359,2.28814697265625,2.3199782371520996,0.03183126449584961
7500,360,2.30574369430542,2.318291664123535,0.012547969818115234
7500,361,2.2856903076171875,2.2894647121429443,0.003774404525756836
7500,362,2.3340911865234375,2.309523582458496,-0.024567604064941406
7500,363,2.3294811248779297,2.3019754886627197,-0.02750563621520996
7500,364,2.2975425720214844,2.287325143814087,-0.010217428207397461
7500,365,2.2905001640319824,2.284574270248413,-0.005925893783569336
7500,366,2.2892050743103027,2.281140089035034,-0.008064985275268555
7500,367,2.2852330207824707,2.3391904830932617,0.053957462310791016
7500,368,2.26898193359375,2.3088650703430176,0.03988313674926758
7500,369,2.282195806503296,2.2767245769500732,-0.005471229553222656
7500,370,2.29496169090271,2.3342509269714355,0.039289236068725586
7500,371,2.2789952754974365,2.3114705085754395,0.03247523307800293
7500,372,2.2884697914123535,2.292560338973999,0.004090547561645508
